JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Montant	Sens	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411BRICOBONET	411BRICOBONETSoci‚t‚ nouvelle BRICO S	3170	20120401	Fact Soci??nouvell	203,8	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411BRODIN	411BRODIN    Mr BRODIN	3171	20120401	Fact Mr BRODIN	1129,48	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411CAVOUE	411CAVOUE    CHARPENTE COUVERTURE ISO	3172	20120401	Fact CHARPENTE COU	487,08	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411CELLENS	411CELLENS   GROUPE CELL'ENSEIGNES	3173	20120401	Fact GROUPE CELL'E	139,93	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411CHAMOROT	411CHAMOROT  CAP CONSTRUCTION BOIS	3174	20120401	Fact CAP CONSTRUCT	397,34	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DAMANGE	411DAMANGE   BLC DAMANGE -GOUYER	3175	20120401	Fact BLC DAMANGE -	182,27	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DESILES	411DESILES   SARL DESILES VINCENT	3176	20120401	Fact SARL DESILES	1446,16	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DEVAUXA	411DEVAUXA   Mr DEVAUX  Alain	3177	20120401	Fact Mr DEVAUX  Al	672	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DHIARD	411DHIARD    SARL DESILES DHIARD	3178	20120401	Fact SARL DESILES	17,8	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DUBOIS	411DUBOIS    DUBOIS pascal	3179	20120401	Fact DUBOIS pascal	43,25	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411ESPACE	411ESPACE    ESPACE DIFFUSION	3180	20120401	Fact ESPACE DIFFUS	2760,37	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411FAUSSABRY	411FAUSSABRY STE FAUSSABRY FrŠres	3181	20120401	Fact STE FAUSSABRY	90,2	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411FOUQUET	411FOUQUET   FOUQUET SARL	3182	20120401	Fact FOUQUET SARL	64,7	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411FOUSSIER	411FOUSSIER  BOIS & MATERIAUX	3183	20120401	Fact WFBM TSA Fact	896,77	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411FREULONSTE	411FREULONSTEMr FREULON St‚phane	3184	20120401	Fact Mr FREULON St	32,29	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411GAUDIN	411GAUDIN    SARL GAUDIN ‚ric	3185	20120401	Fact SARL GAUDIN ?	7824,31	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411GAUTIER	411GAUTIER   SARL GAUTIER ESNAULT	3186	20120401	Fact Mr GAUTIER Do	238,6	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411GLOTDENIS	411GLOTDENIS SARL GLOT CHARPENTE	3187	20120401	Fact SARL GLOT CHA	4226,54	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411GLOTFILS	411GLOTFILS  SARL GLOT FILS	3188	20120401	Fact SARL GLOT FIL	296,34	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411GUILLARD	411GUILLARD  GUILLARD OLIVIER	3189	20120401	Fact GUILLARD OLIV	381,26	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411GUILLOIS	411GUILLOIS  SARL  GUILLOIS	3190	20120401	Fact SARL  GUILLOI	176,74	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411JEMAT	411JEMAT     SARL JEMAT	3191	20120401	Fact SARL JEMAT	2906,36	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LEDRUJE	411LEDRUJE   SARL LEDRU jean-claude	3192	20120401	Fact SARL LEDRU je	118,74	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LEGOSA	411LEGOSA    M LEGO	3193	20120401	Fact LEGO SA	1160,36	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LEMANSC	411LEMANSC   CHARPENTES FRANCAISES SA	3194	20120401	Fact  LE MANS CHAR	175,88	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LEPELFE	411LEPELFE   BOIS & MATERIAUX	3195	20120401	Fact W.F.B.M	360,35	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LEPELLA	411LEPELLA   BOIS & MATERIAUX	3196	20120401	Fact W.F.B.M	560,92	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LERICHE	411LERICHE   TROUILLARD point p	3197	20120401	Fact TROUILLARD po	114,67	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LEROUX	411LEROUX    SAS  LEROUX  FRERES	3198	20120401	Fact  LEROUX J.Cla	3970,49	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	3199	20120401	Fact OUEST CONSTRU	301,39	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LMBTP	411LMBTP     LMBTP	3200	20120401	Fact L.M.B.T.P	2530,26	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LOCHETD	411LOCHETD   EURL LOCHET Didier	3201	20120401	Fact Mr LOCHET Did	146,15	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LOCHJULIEN	411LOCHJULIENMr LOCHET julien	3202	20120401	Fact Mr LOCHET jul	111,52	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411MARTIN	411MARTIN    MARTIN CHARPENTE SARL.	3203	20120401	Fact MARTIN CHARPE	134,55	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411MMB	411MMB       M.M.B geffray	3204	20120401	Fact M.M.B geffray	948,66	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411OLIVIER	411OLIVIER   SARL PASTEAU RENVOISE	3205	20120401	Fact Mr OLIVIER Da	864,15	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411POINTPT	411POINTPT   TROUILLARD point p	3206	20120401	Fact TROUILLARD po	366,41	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411ROCHETEAU	411ROCHETEAU S.A.R.L ROCHETEAU Pascal	3207	20120401	Fact S.A.R.L ROCHE	708,1	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411SOMARE	411SOMARE    SOMARE S.A	3208	20120401	Fact SOMARE S.A	609,43	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411SOPROMO	411SOPROMO   SOPROMO SAS	3209	20120401	Fact SOPROMO SAS	1769,43	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411STAR	411STAR      PIGEON TP	3210	20120401	Fact BRULE S.A.S	478,4	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411TREHARD	411TREHARD   SARL TREHARD	3211	20120401	Fact SARL TREHARD	129,62	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411TRIFAULT	411TRIFAULT  SAS TRIFAULT TRAVAUX PUB	3212	20120401	Fact SAS TRIFAULT	318,42	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411TROUILL	411TROUILL   SARL TROUILLET	3213	20120401	Fact SARL TROUILLE	2594,17	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	3214	20120401	Fact OUEST CONSTRU	253,43	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	3215	20120401	Fact OUEST CONSTRU	1063,6	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	3216	20120401	Fact OUEST CONSTRU	366,48	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	3217	20120401	Fact OUEST CONSTRU	258,34	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	1189,45	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	5663,38	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	17634,42	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	5947,28	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	97,54	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	1481,13	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	20155,66	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	17811,1	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	1189,45	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	17125,95	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	928,9	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	A.N. au 010404 A.N	396,48	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	spp	65,63	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	clients douteux	255,85	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	mpci	231,94	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	guyon fac	73,97	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	mpci creances irre	231,94	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	FRANCE URBA FAC C3	2021,4	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	MAINE CHARPENTE FA	247,98	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	GAEC DU RONSARD CL	275,56	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			9	20120401	A.N. au 010404 A.N	3914,68	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			10	20120401	A.N. au 010404 A.N	508,45	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			16	20120401	A.N. au 010404 A.N	819,79	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			26	20120401	A.N. au 010404 A.N	911,05	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			27	20120401	A.N. au 010404 A.N	2378,95	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			33	20120401	A.N. au 010404 A.N	797,93	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			34	20120401	A.N. au 310305 PER	385,98	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			35	20120401	A.N. au 310305 PER	797,93	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			CH   	20120401	A.N. au 010404 A.N	765,89	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			CH   	20120401	A.N. au 010404 A.N	396,48	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			CH   	20120401	A.N. au 010404 A.N	396,48	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			CH   	20120401	CLTS.DOUTEUX OU LI	65,63	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			CH   	20120401	CLTS.DOUTEUX OU LI	65,63	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			CH   	20120401	DI MARTINO	65,63	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			CH   	20120401	CLTS.DOUTEUX OU LI	47,02	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			AN201	20120401	A.N. au 010404 A.N	20104,21	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			AN201	20120401	A.N. au 010404 A.N	20104,21	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			AN201	20120401	factures a etablir	3558,1	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			1	20120401	EXT Clients- Factu	3558,1	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			20	20120401	A.N. au 010404 A.N	20712,17	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			21	20120401	A.N. au 010404 A.N	30558,41	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			65	20120401	A.N. au 010404 A.N	20712,17	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			66	20120401	A.N. au 010404 A.N	30558,41	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	1013	capital social			3218	20120401	A.N. au 010412	68602,06	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	106110	RESERVE LEGALE			3218	20120401	A.N. au 010412	6860,21	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	106800	AUTRES RESERVES			3218	20120401	A.N. au 010412	261528,67	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	164100	EMPRUNT BRO			3218	20120401	A.N. au 010412	16710,39	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	164220	EMPRUNT EQUIPEMENTS			3218	20120401	A.N. au 010412	29417,62	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	164230	EMPRUNT TRAVAUX			3218	20120401	A.N. au 010412	4291,75	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	168100	EMPRUNT GIRARD			3218	20120401	A.N. au 010412	10976,04	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	168840	INTERETS COURUS\\EMPRUN			3218	20120401	A.N. au 010412	216,73	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	205100	LOGICIEL			3218	20120401	A.N. au 010412	1840	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	207000	FONDS COMMERCIAL			3218	20120401	A.N. au 010412	7622,45	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	211100	TERRAINS			3218	20120401	A.N. au 010412	1270	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	212000	Agencement et amenagement de terra			3218	20120401	A.N. au 010412	59448,75	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	213100	BATIMENTS			3218	20120401	A.N. au 010412	35317,76	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	214000	CONSTRUCTION\\SOL  AUTRUI			3218	20120401	A.N. au 010412	90920,44	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	214001	HANGAR			3218	20120401	A.N. au 010412	18025,13	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	215400	MATERIEL ET OUTILLAGE			3218	20120401	A.N. au 010412	349667,8	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	215410	MAT OUTIL EXO TP DIN			3218	20120401	A.N. au 010412	19208,84	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	218100	AMENAGEMENT CHANTIER			3218	20120401	A.N. au 010412	28821,49	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	218200	MATERIEL DE TRANSPORT			3218	20120401	A.N. au 010412	10824,02	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	218210	MAT TRANSP EXO TP DIN			3218	20120401	A.N. au 010412	9900	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	218300	MATERIEL BUREAU ET INFORMAT.			3218	20120401	A.N. au 010412	4722	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	218400	MOBILIER			3218	20120401	A.N. au 010412	4342,6	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	2751	depot et cautionnement			3218	20120401	A.N. au 010412	8051,84	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	280510	AMORTISEMENT			3218	20120401	A.N. au 010412	1840	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281200	DOT.agenc./amenagmt.terrains			3218	20120401	A.N. au 010412	16942,91	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281310	AMTS.CONTRUCTIONS			3218	20120401	A.N. au 010412	16443,53	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281400	AMTS.CONSTRUCTION/SOL AUTR			3218	20120401	A.N. au 010412	90199,55	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281401	DOT AUX AMORTISSEMENTS HANG			3218	20120401	A.N. au 010412	15980,61	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281540	AMTS.MATERIEL INDUSTRIEL			3218	20120401	A.N. au 010412	255251,23	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281541	AMORT MAT OUTIL EXO TP DIN			3218	20120401	A.N. au 010412	18050,73	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281810	AMTS.AMENAGT.CHANTIER			3218	20120401	A.N. au 010412	14498,77	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281820	AMTS.MATERIEL TRANSPORT			3218	20120401	A.N. au 010412	10824,02	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281821	AMORT MAT TRANSP EXO TP DIN			3218	20120401	A.N. au 010412	9900	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281830	AMTS.MAT.BUREAU & INFORM.			3218	20120401	A.N. au 010412	4722	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	281840	AMTS.MOBILIER			3218	20120401	A.N. au 010412	2394,08	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	311000	STOCK			3218	20120401	A.N. au 010412	157240	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	401000	COLLECTIF FOURNISSEURS	X401EDF	401EDF       EDF	AN201	20120401	AVOIR 111204 EDF	4859,75	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	401000	COLLECTIF FOURNISSEURS	X401BRULONJ	401BRULONJ   BRULON Joseph	AN201	20120401	FACT OUBLUEE BRULO	6829,93	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	408100	FRS.FACT.NON PARVENUES			3218	20120401	A.N. au 010412	94526,37	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HOCQ	411HOCQ       LES ECO LOGIS BOIS	AN201	20120401	RECL ECOLOGIE BOIS	612,93	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HOCQ	411HOCQ       LES ECO LOGIS BOIS	AN201	20120401	RECL ECOLOGIE BOIS	532	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HOCQ	411HOCQ       LES ECO LOGIS BOIS	AN201	20120401	RECL ECOLOGIE BOIS	54,47	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HOCQ	411HOCQ       LES ECO LOGIS BOIS	AN201	20120401	RECL ECOLOGIE BOIS	313,4	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HOCQ	411HOCQ       LES ECO LOGIS BOIS	AN201	20120401	RECL HOCQ	1169,55	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HOCQ	411HOCQ       LES ECO LOGIS BOIS	AN201	20120401	RECL HOCQ	300,11	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HOCQ	411HOCQ       LES ECO LOGIS BOIS	AN201	20120401	SOLDE ECART CPTE	1,83	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HARDYMA	411HARDYMA   HARDY SARL	8069	20120401	Fact HARDY SARL	729,56	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	AN201	20120401	RECL ACPTE BAILLY	573,49	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	AN201	20120401	RECL ACPTE BEAUFOR	2000	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HARDYMA	411HARDYMA   HARDY SARL	AN201	20120401	RECL RGLT ERREUR M	61	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411HARDYMA	411HARDYMA   HARDY SARL	AN201	20120401	RECL RGLT LOYER HA	729,56	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DJ	411DJ        DETAIL J	AN201	20120401	RECL ACOMPTE JAULI	500	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	AN201	20120401	CLIENT DOUTEUX BOU	635,32	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	411000	COLLECTIF CLIENTS	X411MONTOIRE	411MONTOIRE  SN MONTOIRE BOIS SARL	AN201	20120401	ECHANGE BOIS POUR	9640,12	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	FACT Mr BLONDEAU C	195,15	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	LAURENT CLIENT DOU	717,6	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	PESSON CLIENT DOUT	133,01	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	FACT HAMIOT SARL C	1178,78	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	FACT SARL GRIGNON	702,55	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	FACT LES CHARPENTE	29696	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	416000	CLTS.DOUTEUX OU LITIGIEUX			AN201	20120401	CLIENT DOUTEUX	1860,65	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			AN201	20120401	EXT CLIENTS FACTUR	1244,65	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	418100	FACTURE A ETABLIR			AN201	20120401	CLIENTS FACTURES ?	1244,65	D			20130715		
AN 	A NOUVEAUX	AN -1	20120401	419100	RECL ACPTE			3218	20120401	A.N. au 010412	2781,9	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	419800	AVOIR A ETABLIR			3218	20120401	A.N. au 010412	2111,34	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	421000	REMUNERATIONS DUES			3218	20120401	A.N. au 010412	13138,53	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	428200	DETTES PROV.P/OGES A PAYER			3218	20120401	A.N. au 010412	16107	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	428600	AUTRES CHARGES A PAYER			3218	20120401	A.N. au 010412	13804	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	431000	URSSAF			3218	20120401	A.N. au 010412	5749	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	437200	AGRR			3218	20120401	A.N. au 010412	4604	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	437800	central.salaires			3218	20120401	A.N. au 010412	1027	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	438200	CHARGES SOCIALES SUR CP			3218	20120401	A.N. au 010412	4510	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	438600	CHARGES SOCIALES			3218	20120401	A.N. au 010412	5817,08	C			20130715		
AN 	A NOUVEAUX	AN -1	20120401	445510	TVA A PAYER			3218	20120401	A.N. au 010412	21323	C			20130715		
